_id,job_id,tag_name,x,y,insert_time
21c14936-eedf-11e6-9200-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0056,2017-02-09 15:47:59.281022
21caaf58-eedf-11e6-aa4b-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0056,2017-02-09 15:47:59.34261
21d42a24-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0063,2017-02-09 15:47:59.404739
21e10294-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0063,2017-02-09 15:47:59.488906
21ed37e4-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0077,2017-02-09 15:47:59.568923
21f69640-eedf-11e6-9200-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0077,2017-02-09 15:47:59.630337
21fff4c4-eedf-11e6-aa4b-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0084,2017-02-09 15:47:59.691723
22095438-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0084,2017-02-09 15:47:59.753155
22166452-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0112,2017-02-09 15:47:59.838765
221fd6d6-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0112,2017-02-09 15:47:59.900698
22294284-eedf-11e6-9200-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0126,2017-02-09 15:47:59.962428
2232a194-eedf-11e6-aa4b-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0126,2017-02-09 15:48:00.023845
223bfd5c-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0133,2017-02-09 15:48:00.085168
22455e38-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0133,2017-02-09 15:48:00.14663
224ede68-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0147,2017-02-09 15:48:00.208901
22584462-eedf-11e6-9200-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0147,2017-02-09 15:48:00.270483
2261b0a6-eedf-11e6-aa4b-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0161,2017-02-09 15:48:00.332252
226ccaea-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0161,2017-02-09 15:48:00.405021
22764318-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0168,2017-02-09 15:48:00.467065
227fa5fc-eedf-11e6-9200-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0168,2017-02-09 15:48:00.528605
2288fabc-eedf-11e6-aa4b-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0175,2017-02-09 15:48:00.589708
22924f18-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0175,2017-02-09 15:48:00.650875
229bb3c8-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0189,2017-02-09 15:48:00.712426
22a52b7e-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0189,2017-02-09 15:48:00.774497
22aea49c-eedf-11e6-9200-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0196,2017-02-09 15:48:00.836535
22b838fe-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0196,2017-02-09 15:48:00.899258
22c19d22-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0203,2017-02-09 15:48:00.960874
22cce70e-eedf-11e6-9801-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0203,2017-02-09 15:48:01.034774
22d65f46-eedf-11e6-8220-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.021,2017-02-09 15:48:01.096804
22e0e57e-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.021,2017-02-09 15:48:01.165801
22ea5c08-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0224,2017-02-09 15:48:01.227934
22f3d99a-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0224,2017-02-09 15:48:01.290116
22fd4494-eedf-11e6-9801-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0231,2017-02-09 15:48:01.35184
2306977e-eedf-11e6-8220-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0231,2017-02-09 15:48:01.412936
23123f0c-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0252,2017-02-09 15:48:01.489331
231c3e9e-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0252,2017-02-09 15:48:01.554855
23259944-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0259,2017-02-09 15:48:01.616163
232f2fea-eedf-11e6-9801-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0259,2017-02-09 15:48:01.678996
23394642-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0273,2017-02-09 15:48:01.745108
234281ee-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0273,2017-02-09 15:48:01.805624
235754b6-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.028,2017-02-09 15:48:01.942072
2363069e-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0287,2017-02-09 15:48:02.018706
236c7d1e-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0287,2017-02-09 15:48:02.080717
237f6c4e-eedf-11e6-8220-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0301,2017-02-09 15:48:02.204832
2388c122-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0329,2017-02-09 15:48:02.265978
23924206-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0329,2017-02-09 15:48:02.328274
239e3c14-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0336,2017-02-09 15:48:02.406764
23b35900-eedf-11e6-8220-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.035,2017-02-09 15:48:02.54512
23bcbac2-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.035,2017-02-09 15:48:02.606616
23da5460-eedf-11e6-9801-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0385,2017-02-09 15:48:02.800602
23e3c810-eedf-11e6-9200-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0385,2017-02-09 15:48:02.862543
240bc2b6-eedf-11e6-9801-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0427,2017-02-09 15:48:03.12453
24163804-eedf-11e6-9200-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0448,2017-02-09 15:48:03.193071
24325980-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0497,2017-02-09 15:48:03.377452
243be482-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0511,2017-02-09 15:48:03.439985
245b7928-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0518,2017-02-09 15:48:03.646957
2464df4a-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0539,2017-02-09 15:48:03.70855
246e4698-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0539,2017-02-09 15:48:03.770177
248c9a3a-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.056,2017-02-09 15:48:03.968923
24960ab6-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.056,2017-02-09 15:48:04.030764
24a082c0-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0567,2017-02-09 15:48:04.099382
24bcb6de-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0616,2017-02-09 15:48:04.284213
24c61b52-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0658,2017-02-09 15:48:04.345793
24cf7da0-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0658,2017-02-09 15:48:04.40729
24ee982a-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0784,2017-02-09 15:48:04.611106
24f81184-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0784,2017-02-09 15:48:04.673214
250195d8-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0805,2017-02-09 15:48:04.735571
251de68e-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0826,2017-02-09 15:48:04.921154
25274e22-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0833,2017-02-09 15:48:04.982777
2530b142-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0833,2017-02-09 15:48:05.044295
254f4918-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0868,2017-02-09 15:48:05.244796
2558b200-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0868,2017-02-09 15:48:05.306477
25622844-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0875,2017-02-09 15:48:05.368482
257e6ebe-eedf-11e6-9616-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0924,2017-02-09 15:48:05.553778
2587e9f8-eedf-11e6-8c9d-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0931,2017-02-09 15:48:05.6159
2594ff08-eedf-11e6-b4eb-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0931,2017-02-09 15:48:05.701639
25badfc0-eedf-11e6-8220-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0952,2017-02-09 15:48:05.949894
25cda5ec-eedf-11e6-9801-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1036,2017-02-09 15:48:06.072929
25da45ea-eedf-11e6-9200-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1113,2017-02-09 15:48:06.155671
25ed1fa8-eedf-11e6-8220-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.112,2017-02-09 15:48:06.279191
25ffcedc-eedf-11e6-9801-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1169,2017-02-09 15:48:06.401667
26091dd4-eedf-11e6-9200-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1169,2017-02-09 15:48:06.462668
261bce7a-eedf-11e6-8220-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1218,2017-02-09 15:48:06.585143
26324628-eedf-11e6-9200-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1246,2017-02-09 15:48:06.732365
264f0f56-eedf-11e6-9801-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.131,2017-02-09 15:48:06.920993
234bcda8-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.028,2017-02-09 15:48:01.866516
2375e37c-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0301,2017-02-09 15:48:02.14233
23a9fe14-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0336,2017-02-09 15:48:02.483822
244745de-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0511,2017-02-09 15:48:03.514547
2477bfc0-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0553,2017-02-09 15:48:03.832262
24a9dd84-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0567,2017-02-09 15:48:04.160687
24d8e840-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.077,2017-02-09 15:48:04.468978
250b0e2e-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0805,2017-02-09 15:48:04.797646
253c5588-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0861,2017-02-09 15:48:05.120597
256b9ca8-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0875,2017-02-09 15:48:05.430434
259e6f84-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0938,2017-02-09 15:48:05.763507
2739d392-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1968,2017-02-09 15:48:08.459615
276d3228-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.222,2017-02-09 15:48:08.796253
279d6f10-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.2409,2017-02-09 15:48:09.112377
27d0098e-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.2878,2017-02-09 15:48:09.444045
27fee074-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.3193,2017-02-09 15:48:09.751001
28324d88-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.3473,2017-02-09 15:48:10.088027
2865044e-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.3648,2017-02-09 15:48:10.42037
2893c22a-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.4321,2017-02-09 15:48:10.726697
2ba6c6ce-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0259,2017-02-09 15:48:15.884502
2bd5beac-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0301,2017-02-09 15:48:16.19229
2c06812c-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.035,2017-02-09 15:48:16.511873
2c2c0df2-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0364,2017-02-09 15:48:16.757941
2c4b08d8-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0413,2017-02-09 15:48:16.960972
2c79e8ce-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0448,2017-02-09 15:48:17.268184
2cac906c-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0511,2017-02-09 15:48:17.600166
2cdfd68e-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0532,2017-02-09 15:48:17.936178
2ebddeba-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.1148,2017-02-09 15:48:21.069016
2ef5a584-eedf-11e6-a4ab-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.1275,2017-02-09 15:48:21.434562
23c61630-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0357,2017-02-09 15:48:02.667911
23f8e772-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0392,2017-02-09 15:48:03.000957
2450a692-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0518,2017-02-09 15:48:03.576017
24812416-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0553,2017-02-09 15:48:03.893818
24b34eb4-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0616,2017-02-09 15:48:04.222572
24e53c62-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.077,2017-02-09 15:48:04.549787
251479f0-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0826,2017-02-09 15:48:04.859397
2545c370-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0861,2017-02-09 15:48:05.182397
2574fcbc-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0924,2017-02-09 15:48:05.491872
25a7edc0-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0938,2017-02-09 15:48:05.825714
28c4a372-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.4489,2017-02-09 15:48:11.047044
28f39024-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.5035,2017-02-09 15:48:11.354569
292469a6-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.5168,2017-02-09 15:48:11.674689
2940d6fe-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.5532,2017-02-09 15:48:11.861
2969366c-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.6632,2017-02-09 15:48:12.125567
2997d17a-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.8116,2017-02-09 15:48:12.431039
29ca98da-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.8775,2017-02-09 15:48:12.763831
29fc3296-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.965,2017-02-09 15:48:13.088879
2a251972-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0,2017-02-09 15:48:13.356938
2a57b224-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0028,2017-02-09 15:48:13.688527
2a8ba2c8-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0049,2017-02-09 15:48:14.028914
2abc5e36-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0077,2017-02-09 15:48:14.348274
2aeea850-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0126,2017-02-09 15:48:14.677878
2b1f9910-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0161,2017-02-09 15:48:14.998602
2b4f5218-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0196,2017-02-09 15:48:15.311365
2b80bf74-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.0231,2017-02-09 15:48:15.635287
2ecc9bb2-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.1169,2017-02-09 15:48:21.165629
2eff06d8-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.1275,2017-02-09 15:48:21.496019
2f252ec6-eedf-11e6-bb75-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.1,0,0.1415,2017-02-09 15:48:21.746082
23d0f4b0-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0357,2017-02-09 15:48:02.739141
2402594c-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0427,2017-02-09 15:48:03.062858
242909d4-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.0497,2017-02-09 15:48:03.316404
25c4468c-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1036,2017-02-09 15:48:06.011507
25f67670-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.112,2017-02-09 15:48:06.340392
26257088-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1246,2017-02-09 15:48:06.648266
26459912-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1254,2017-02-09 15:48:06.859036
266fbcd8-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1422,2017-02-09 15:48:07.135163
26a0d6a6-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1625,2017-02-09 15:48:07.456991
26d47358-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1688,2017-02-09 15:48:07.795218
270642c0-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1807,2017-02-09 15:48:08.12168
27305f06-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.1968,2017-02-09 15:48:08.397646
2761a9e4-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.215,2017-02-09 15:48:08.72067
279416e0-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.2409,2017-02-09 15:48:09.051142
27c4a972-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.2738,2017-02-09 15:48:09.369479
27f59726-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.3193,2017-02-09 15:48:09.690119
2828edd8-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.3277,2017-02-09 15:48:10.026587
285ba084-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.3648,2017-02-09 15:48:10.358825
288a6ff4-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.3999,2017-02-09 15:48:10.665621
2954652a-eedf-11e6-98db-0242ac110002,34add513-cb1a-4035-8f12-5c61e2fb8402,c0.01,0,0.5798,2017-02-09 15:48:11.989148
